id;url;deeplink;position;name;bathrooms;bedrooms;beds;city;images;hostThumbnail;isSuperhost;rareFind;lat;lng;persons;reviewsCount;rating;type;userId;address;amenityIds;previewAmenities;cancelPolicy;price
575322279125831677;https://www.airbnb.com/rooms/575322279125831677;https://www.airbnb.com/rooms/575322279125831677?check_in=2023-05-01&check_out=2023-05-20&adults=2;1;Ocean view apartment on Ladeira da Barra;2.0;3;2.0;Salvador;['https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/c2d308a1-7dfb-4f5f-919b-eb301a381e3d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/6625213f-2d57-439a-953f-8931c052b328.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/da877b07-d3ad-4cb9-a20a-f06aab9a88ba.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/dd43f213-75e2-42ac-a4f7-905a27e22dd8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/37909b94-3743-463c-a78d-e289880f6f91.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/9211ecb3-c21c-4439-bb7f-212e9cd3550a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/f1e22f97-0ddc-4e5b-afa5-1ad5551c8023.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/a6428174-99e8-4199-bc2e-524e6a73e74a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/ec16c30f-4baf-4fbc-ad1e-ea3e17a821a7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/7074e340-14a7-4be4-8edf-e5d9a3017e3c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/ce1eb909-e99d-492b-b2c8-db7566dd53cb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/65778f0c-ca37-404c-9e09-7ad2921502c0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/f4f949e1-bfe9-4456-a1d5-da0379ae80bc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/cf058226-4441-47d5-8024-148e4b07ee8d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/8c35f02c-64ae-41d0-bbbd-f6f6e548dd14.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/b489ebee-8e05-4244-b5dc-65b2a2c4c1d1.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/7fc494c6-2be3-4224-b223-a3a6c4ffa198.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/8e18c2d4-947d-4233-8aaa-21efa1a8bd6a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/5196d242-e4e1-4364-b0c9-b831384f20e0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/ce041446-a0a0-4c5e-8f1d-ff30a7fefca4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/1ef63a68-3820-411a-bf5b-d057b22621b3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/c9333244-66cc-4999-926f-29f98a75eb68.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/b7519678-7430-48ac-8507-9349047bfca5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/56e5e78e-880a-4d87-bc00-ac6164768e66.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/482ca544-29b2-4312-87ef-aa6ac74ff668.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/1a2356de-34f8-4e5f-a8e5-4daed07c902b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/bb25a21f-a252-4ab0-a592-4bac18a187d5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/a402a9a0-d946-4f24-8aeb-829056c2d369.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/de03b91b-c96d-4427-8da4-592136597177.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-575322279125831677/original/13f7a0a7-efc2-4ddb-8f31-383bdfc93516.jpeg?im_w=720'];https://a0.muscache.com/im/pictures/user/05a0100d-539c-44c6-bb08-45d91ac7a55a.jpg?aki_policy=profile_x_medium;False;False;-13.0002;-38.5281;6;10;5.0;Entire rental unit;41056964;Salvador, BA, Brazil;[1, 66, 322, 131, 4, 132, 5, 70, 8, 73, 394, 522, 11, 77, 79, 85, 23, 663, 280, 89, 153, 665, 90, 91, 667, 93, 94, 95, 415, 671, 96, 672, 33, 674, 100, 37, 40, 104, 44, 236, 45, 46, 47, 625, 62];['Wifi', 'Air conditioning'];CANCEL_STRICT_14_WITH_GRACE_PERIOD;{'rate': 198, 'currency': 'BRL', 'total': 3748, 'priceItems': [{'amount': 3540}, {'amount': 531}, {'amount': 200}, {'amount': 539}]}
819698565323654131;https://www.airbnb.com/rooms/819698565323654131;https://www.airbnb.com/rooms/819698565323654131?check_in=2023-05-01&check_out=2023-05-20&adults=2;2;Duetto Barra;2.0;2;3.0;Salvador;['https://a0.muscache.com/im/pictures/f175e53b-6392-46f0-8d86-c3c47cfe312b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/7e3bf039-1b21-43bc-9e9e-dd8d9bfe243a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3e35ea04-df4a-4082-bc90-f9310ae9ae3c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5a995b20-7504-4c5e-a984-8a09f7ebc1ec.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8a69f1d1-fbc1-402d-8ad7-8c76f5d9baa0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3bfc826e-a3ce-4cb4-a55b-4d806fbe3275.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/076a90e8-db3f-486d-9322-c255ca823347.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a57e29db-3ac6-48f9-92b6-d59b387955e3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2a1a0f79-6427-492a-ae2a-4aa086f86167.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3406d6ee-b357-414f-9b77-b0e82f24de2c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/92f42265-2ad6-41b9-9fc9-bfe7b4b97234.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c405df14-fe7c-42c6-b655-2dee16736b75.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/80d9e287-12de-408f-8ac4-08c5b4efb9f7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b4356e4f-fd08-44ff-8b70-920df4fdf18a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/27749a9a-3028-4532-bdec-1d837d79bafe.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2034257a-5997-48de-a2f1-37fbfddf1783.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0d3bd8a0-885c-453f-9e9e-b1177a6f981a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d142c264-f6a5-4d76-b446-20f0c4a40549.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/07b5ae0a-d29f-462c-85f9-f1e09484dba3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d847cce5-005b-4c4a-9e79-138d7d0f7381.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/1b18d8cc-0f35-489d-be8c-e53e97008aaf.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/03db7b3f-7e00-40aa-86e8-5425d735344e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ebf1d2ff-4d90-47e1-982a-c3a6070c64dd.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/43a23182-86bd-43af-b075-5e6e8185e250.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/189db6fb-c36b-49c1-90a2-aab95b5330b3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/79c36f69-a2e6-4f36-8a41-2ba3dec55f66.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/34cc0d3a-14cf-443b-83b4-f1c7dd3b6b32.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/84501d11-cd0b-45cb-82b3-64349add972d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/cee2498f-4629-4034-9228-006532a23c2c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d8b42b8b-b283-4904-91ce-2d1c9a5b38bd.jpg?im_w=720'];https://a0.muscache.com/im/pictures/user/eb2a8afd-f23b-435e-8900-484e0ce84fcc.jpg?aki_policy=profile_x_medium;True;False;-13.00866181753738;-38.52926404925588;6;0;;Entire rental unit;156431897;Salvador, BA, Brazil;[1, 322, 4, 5, 7, 8, 9, 139, 77, 15, 21, 85, 89, 90, 91, 93, 94, 95, 671, 96, 672, 33, 34, 674, 40, 104, 44, 46, 51, 53, 57];['Wifi', 'Air conditioning', 'Pool', 'Free parking'];CANCEL_STRICT_14_WITH_GRACE_PERIOD;{'rate': 478, 'currency': 'BRL', 'total': 9064, 'priceItems': [{'amount': 8400}, {'amount': 840}, {'amount': 200}, {'amount': 1304}]}
49562953;https://www.airbnb.com/rooms/49562953;https://www.airbnb.com/rooms/49562953?check_in=2023-05-01&check_out=2023-05-20&adults=2;3;Passionate Duplex, sea front on the Red River;2.0;2;2.0;Rio Vermelho;['https://a0.muscache.com/im/pictures/28ce2c05-facf-408c-aa26-8bf08599b14f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ac552157-45ba-4c2c-9d3c-cd3a116fa06d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/eb4a3a74-6860-439a-a0eb-8c066c98f5e8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/fe36102e-b265-4791-a0bc-7850f6d66b6d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f2b1373c-8b09-4ff1-ae0e-80b83349eb7a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/7d7d46b1-3901-4afe-8f4b-958e4b391a21.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/227d99bc-6b42-467e-ae39-fea61e4519e7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8f322e20-9a60-49e7-af02-c64026cdbba4.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ab574d53-4c56-4f4c-a793-29c61dbf6a4c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/93f7a457-185f-4e53-a2d2-6e8499509fd8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6a5a3600-2689-4cbd-a3f8-be6ec4473d92.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/67d6a73b-02b7-4767-9f76-e0914f5a1835.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d2a36795-a058-4acf-aaf9-c245f5d2af4f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f8ea6e09-2f82-4cb9-b4ec-c1efac61dc72.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a93792ba-af02-40d6-8290-c75ea7d8ffd5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f0f41228-c8a4-4699-b600-0335c4782586.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/88f49096-9e16-4b8b-9402-ce55fc410db1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/17211619-b9f7-46f1-bda8-024e739e190d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/baf2fea3-b0bf-48d5-b92a-8994836197f1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5769c7b9-1646-44b6-bf3b-312fe08517da.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2e562165-75f5-46f9-bb69-429d7545652c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bad59484-43c1-450f-8fe5-a082a5e424f3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ea18dd7a-431e-4187-a365-ff0d2208c3e7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c3caf0b7-bc67-4e1f-a0aa-5ef4ab2701cc.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3622015b-cd81-454d-b2dd-033cd0096e91.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/33ac7473-d1fe-4b26-b527-b50ee67fe716.jpg?im_w=720'];https://a0.muscache.com/im/pictures/user/016e7ebd-de68-4a7e-857f-afa675619448.jpg?aki_policy=profile_x_medium;True;False;-13.0107;-38.49788;4;50;4.98;Entire condo;107946810;Rio Vermelho, BA, Brazil;[1, 33, 34, 99, 4, 100, 5, 7, 103, 8, 40, 9, 522, 45, 77, 46, 47, 179, 21, 93, 94];['Wifi', 'Air conditioning', 'Pool', 'Free parking'];CANCEL_STRICT_14_WITH_GRACE_PERIOD;{'rate': 459, 'currency': 'BRL', 'total': 8719, 'priceItems': [{'amount': 7700}, {'amount': 385}, {'amount': 150}, {'amount': 1254}]}
19631184;https://www.airbnb.com/rooms/19631184;https://www.airbnb.com/rooms/19631184?check_in=2023-05-01&check_out=2023-05-20&adults=2;4;Gavazza Luxury - with stunning views;2.5;2;2.0;Barra;['https://a0.muscache.com/im/pictures/e07dac50-d7e9-4c2a-b8c5-df72debddef7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e6006b29-7922-4760-93f9-d9d830898e9f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/26ae2497-f9ab-4eda-952a-068b36004bd5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/52fde5cf-0d3c-44c9-bcea-9b45822bba8b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b328443f-6a7c-4bba-ae39-297d962ca734.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/898ec70c-c003-4749-82d5-6fb30269aa92.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6bf8c7dc-f994-4dda-85e0-ebcc601c1e70.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8b5623c7-d15a-4052-bf49-9b81eba9c695.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/037b668c-2f8d-4dd9-9f53-cecc14b04626.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bdff0957-cf2b-4d72-a96a-bf972777b764.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5230c622-9c2b-4c3b-af02-551495027fad.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/855433c5-ae75-45c7-a17d-0399a53c6a22.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/eadf71a3-d6cc-4d79-a476-b300e9d27f5c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/51852007-4be4-4254-b0a4-e4b8c88621e1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/27827a41-9b05-4d22-a9e6-39efaca89ca9.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a7bddf4d-82bb-4635-bcb6-2803794d1779.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c148f9f8-a103-4dfd-abcb-f87882b03a90.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/207d4849-0693-4950-8c6a-3f61138de796.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/cd7144b3-c43b-4922-981b-2e7327080fb7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/61f65eea-dc4f-4c5a-a51c-2d4c58319458.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/779d6409-d917-4a80-b3c5-0cdc01948e5a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-19631184/original/219cd9a9-5ec4-4bc9-bba8-1cfd7da741da.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/d947e6fd-8e1e-41b4-bf8b-70372eef6b8c.jpg?im_w=720'];https://a0.muscache.com/im/pictures/user/bf2f7724-b603-4a29-90f1-ac1e80e229c4.jpg?aki_policy=profile_x_medium;True;False;-13.00449;-38.52909;4;26;5.0;Entire rental unit;14976493;Barra, BA, Brazil;[1, 33, 4, 100, 5, 7, 8, 40, 9, 47, 21, 23, 91, 93];['Wifi', 'Air conditioning', 'Pool', 'Free parking'];CANCEL_MODERATE;{'rate': 588, 'currency': 'BRL', 'total': 11160, 'priceItems': [{'amount': 10450}, {'amount': 1045}, {'amount': 150}, {'amount': 1605}]}
4581212;https://www.airbnb.com/rooms/4581212;https://www.airbnb.com/rooms/4581212?check_in=2023-05-01&check_out=2023-05-20&adults=2;5;Apartment Duplex infinity Pool, historical centre;2.5;2;3.0;Salvador;['https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/9d18899c-8b33-480c-bdf8-3d8c181394c2.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/57603817/7ba69501_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/2d01b729-88c9-4273-86c5-2dd69f895228.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/e9b5e6b0-da47-4fcb-bb08-69e6da9a5ad4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/57604007/ddebf6e3_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/9dc8c45c-ad55-4ef0-b50f-3800eb8e34b4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/57603922/a93c3364_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/d0fa7f5a-7358-474d-919b-f738aecdac67.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/57603964/bd8949f4_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/e2be7812-fd9d-4e95-bdfb-2935e72314a8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/9d31d96b-dd14-4e6d-9e6d-a2876df7bffc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/6ab2e2dc-eece-47e1-ac18-6b63c0ff4b46.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/213098fd-c970-4631-909a-4a8dc6394a58.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/57603972/0d88e35e_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57603991/7fd9704a_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604030/c461f300_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604049/0973c51e_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604086/639df432_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604110/b7732a39_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604131/27153f8a_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604156/b6b96dc5_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604171/5fb1dfe4_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/57604177/d0fb2bba_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/6bb500fc-ec30-4594-a3c3-08281142b938.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/2d0a14ea-1bfb-4944-8ab8-5e6274b847ee.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/82d95d22-971a-4cb2-a6c7-6b9eb20efd67.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/244d7f60-0091-4499-9d32-39d7cd7e642c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/e9b9c249-2170-44db-a7a0-7d5b1bccbca0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/e9974aa5-cfdc-47e5-a8f3-159252f52cef.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-4581212/original/a22c75fa-40fb-4db4-8395-8465fca13ab8.jpeg?im_w=720'];https://a0.muscache.com/im/users/23747041/profile_pic/1416079331/original.jpg?aki_policy=profile_x_medium;False;False;-12.96885;-38.50807;6;59;4.76;Entire rental unit;23747041;Salvador, State of Bahia, Brazil;[64, 1, 129, 66, 4, 5, 7, 71, 8, 75, 85, 23, 89, 90, 91, 347, 28, 92, 93, 31, 95, 96, 33, 37, 39, 103, 40, 104, 44, 46];['Wifi', 'Air conditioning', 'Pool'];CANCEL_STRICT_14_WITH_GRACE_PERIOD;{'rate': 505, 'currency': 'BRL', 'total': 9587, 'priceItems': [{'amount': 9120}, {'amount': 912}, {'amount': 1379}]}
12591644;https://www.airbnb.com/rooms/12591644;https://www.airbnb.com/rooms/12591644?check_in=2023-05-01&check_out=2023-05-20&adults=2;6;Charming and spacious apt with gorgeous seaview and bathtub;2.5;3;3.0;Salvador;['https://a0.muscache.com/im/pictures/e65a0370-224e-436b-9dab-89725243790f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/9697d098-f264-4072-b75b-6d1e8779f85b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/9bf59c1e-17ea-4c5e-b4ac-b26279096336.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/9dfc63d6-39ec-4a04-a844-dc9381d9bdc3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/f611cafb-b472-4c45-8949-339faf19316c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/bb6ac2a3-f52a-498b-b3c6-5a1161fb54ea.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/cbfb4365-d01b-468e-9931-efbe9b681853.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/3f5298d5-2d93-42a9-beb7-5c93ed6ef809.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/83e0dee8-a933-4601-b854-1459ee29fc60.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/3eff63f8-2fe6-4303-a0ab-b991c03bcd45.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/59892143-aace-4aff-b720-3dae0dafa84f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/8000ef1d-c809-40ca-889a-24caeab0fcfa.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/d30b0819-fc17-474a-b3b3-90f8f558abe9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/e64ccce8-a845-487a-8e9d-b83425649435.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/27b21641-ce4a-483e-94b1-145e00b35974.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/fb1b37ca-c796-4c15-bc8f-8453a2d4927e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/0f33b0e7-1f75-4402-8255-93c40fff5120.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/a4a46157-2ce4-44b1-8105-cead553ffe01.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/1d2acfd9-5d2c-4f92-bc8f-1e7fe07c5730.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/4ba933b2-7807-4781-932a-15d67d9353ff.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/b1a4381f-f9e4-4082-966c-552539fbb09b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/b236935d-5e77-4c3e-9cbe-35b2606d6c6f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/c019d09f-6330-4212-bda1-dcb9739f854c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/b8c594d0-1521-4d2e-a45a-5bfb78de5a2c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/e3920b3a-c669-45b5-9c18-18573d28dd20.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/8df1ac3d-7fb4-4b90-95f2-faf58f0bbe68.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/bea2dc53-821f-405c-b6c8-60704d29779b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/560e3998-6375-4500-9156-b9ce7285fa10.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/97691b69-38fb-4b97-8b5a-cc6fd14e7a72.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-12591644/original/b3aea499-19ec-475d-b2cf-0911078aefe0.jpeg?im_w=720'];https://a0.muscache.com/im/pictures/user/d60c5908-ee90-4418-a453-007e709dee62.jpg?aki_policy=profile_x_medium;False;False;-12.99561;-38.5269;6;51;4.92;Entire rental unit;28134062;Salvador, BA, Brazil;[1, 4, 132, 5, 134, 8, 9, 394, 522, 11, 657, 146, 21, 23, 280, 25, 153, 665, 667, 671, 672, 33, 674, 35, 36, 37, 39, 40, 41, 44, 45, 46, 51, 179, 53, 57, 61, 322, 77, 79, 85, 86, 89, 90, 91, 93, 94, 95, 100, 104];['Wifi', 'Air conditioning', 'Free parking'];CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD;{'rate': 575, 'currency': 'BRL', 'total': 10923, 'priceItems': [{'amount': 11191}, {'amount': 448}, {'amount': 180}]}
